3824	8	58
11365	6	9
11365	0	9
651	2	734
8700	9	17
11695	2	17
51	10	493
11362	0	10007
1499	1	99
399	1	99
391	2	119
8297	2	119
17	12	17
2964	0	17
8168	0	17
4312	11	17
1135	12	17
16	12	17
5268	5	11
1851	0	11
8271	2	11
9110	8	11
3163	7	11
1	2	793
8130	2	793
1125	12	793
3976	2	793
3460	0	793
4889	0	793
9769	0	1061
8938	0	1061
3081	0	1061
3843	0	221
11	3	57
11	7	11
9510	4	11
11	2	11
1332	7	57
1332	7	11
57	5	11
11	5	11
10526	7	11
10525	1	295
295	1	295
295	3	295
20	1	20
1508	2	20
4220	2	20
4871	2	20
4240	2	451
4240	8	451
13531	0	451
5219	8	451
2357	2	451
2357	7	99
757	0	1215
4889	8	1215
3460	0	20
20	1	627
20	1	367
302	10	57
5890	10	69
1236	3	3688
1268	1	119
8637	3	119
5689	1	119
1168	0	119
4864	1	119
6844	0	119
119	1	69
1138	1	1138
1018	3	1138
10571	6	7011
1332	1	57
11	10	11
6307	1	57
12190	1	101
11409	2	101
402	2	20
20	7	627
20	0	367
9662	3	734
11148	1	11
6463	0	30
443	2	20
8297	3	20
567	6	20
5318	1	218
451	10	292
6058	10	292
292	3	78
292	0	78
291	1	9
11365	1	9
1582	1	11
1582	14	20
745	1	1858
164	1	563
6712	0	57
9736	3	452
1350	2	452
1631	1	452
409	2	57
11467	0	57
4575	1	20
2692	2	451
78	6	1891
292	6	78
78	13	292
1891	3	78
2947	1	78
78	2	1891
292	2	78
1891	1	78
2311	9	78
2217	13	923
2217	13	1649
2816	1	493
2645	2	493
12190	2	493
12190	10	493
1	2	101
66	2	1138
2165	11	1091
2165	11	3970
3601	2	1091
3601	2	3970
4407	2	58
1390	10	58
1306	1	58
47	3	101
612	2	451
1136	8	9
6149	1	11
6149	12	11
567	6	734
1558	0	5036
1	2	300
1370	3	1745
2217	1	1745
1314	14	9
8707	0	9
612	1	451
108	0	451
4438	2	451
26	2	451
2376	1	3704
3704	1	3704
1374	4	80
1374	3	80
11223	10	20
11223	2	20
2582	1	4182
10571	6	58
1374	1	58
3163	2	11
387	11	11
387	2	11
11365	4	9
12	6	228
3312	0	228
6631	2	172
10450	2	172
10450	2	20
36	3	172
24	3	172
10450	13	172
485	1	1641
11280	6	2022
3830	1	418
8861	6	418
11409	1	69
1063	7	78
292	1	1891
1839	2	57
7085	0	58
7085	0	69
4439	6	452
24	13	20
24	13	30
24	13	203
24	5	30
24	5	203
20	1	203
30	1	203
203	13	9
24	3	20
24	3	30
3127	14	11
97	2	69
3976	2	172
883	0	20
78	13	78
4897	0	78
78	0	1891
536	1	78
536	6	78
78	0	292
9828	4	9
272	10	58
272	2	58
11409	2	58
339	2	58
612	2	58
495	0	20
239	0	20
239	1	20
10096	2	17
9000	11	17
482	2	17
107	10	850
4407	2	80
108	2	80
3845	1	11
1652	0	58
2724	0	57
138	1	151
6904	2	1967
173	2	1967
615	0	1967
6104	0	1967
2165	10	80
91	11	80
749	0	80
7229	1	80
339	0	99
0	3	151
388	2	151
10301	0	151
567	2	151
1	2	151
9011	4	9
2763	1	9
354	2	69
615	2	1967
3991	0	1967
1608	10	493
567	6	493
509	0	7039
509	0	452
509	0	552
509	0	844
29	0	627
279	0	627
627	0	627
12787	1	17
500	0	20
485	0	484
36	1	78
78	6	292
78	1	78
7029	1	292
138	3	151
3387	3	30
1	2	30
1652	8	58
865	12	58
1022	6	58
458	0	58
4592	2	20
12461	2	20
9370	1	20
197	2	300
12215	10	300
2415	2	300
6709	2	300
300	2	11
300	2	310
300	0	11
300	0	310
12190	1	58
3824	1	58
12190	6	58
12062	13	58
2512	7	552
2032	1	552
59	0	552
1022	2	69
3879	2	69
10725	6	7959
5603	0	2380
799	2	119
4030	0	119
2584	4	119
30	5	563
6364	1	172
435	4	69
393	4	58
393	0	58
12795	11	228
547	4	69
6147	0	452
4556	1	451
27	0	101
9235	12	101
5159	2	101
35	2	452
66	0	452
108	2	452
73	2	451
571	1	1127
2161	0	1127
1701	0	1127
290	2	1127
571	0	1127
509	5	552
11626	1	552
2588	3	1138
16	4	17
3780	3	11
354	2	58
18	4	20
11	11	11
1	2	5502
1	2	1641
1	2	2427
1136	2	78
43	12	292
10024	2	78
2035	0	78
1175	1	11
10382	0	529
10250	11	310
2621	2	310
1599	4	99
13350	0	99
509	0	99
99	0	172
5318	2	3704
10658	0	3704
2745	5	1061
804	1	451
7029	0	78
7029	1	78
6521	0	78
97	2	11
97	2	20
2687	2	69
14	2	2899
1088	10	9
1088	10	11
1088	0	295
10024	2	9
9678	1	20
20	0	69
11409	2	20
5343	10	20
9678	8	69
430	1	69
430	10	20
2748	0	20
5343	2	69
413	1	529
7	1	78
10183	2	78
3055	2	78
78	5	292
48	0	292
833	4	58
11365	11	9
1	2	418
275	2	292
8	7	11
42	7	11
4365	7	2642
404	6	2642
48	0	78
78	4	292
8	1	740
8	4	740
796	11	80
680	4	80
833	0	58
1332	13	57
151	0	1061
2453	2	151
1	2	3294
20	5	172
11760	12	172
2035	2	78
78	4	78
1	2	78
1	2	292
292	10	78
3652	1	78
1	1	292
1	1	78
9914	1	78
275	4	292
275	1	292
1018	4	292
292	4	78
3787	4	292
833	7	58
58	2	58
10156	1	1283
10156	5	529
11878	1	1283
10382	1	529
10382	1	1283
20	2	627
934	2	20
3529	1	1138
12857	1	1283
0	4	17
2	2	17
16	3	17
0	3	17
1908	2	3688
21	2	3688
119	4	119
138	0	151
1306	7	58
3652	0	292
13095	4	144
9	0	78
292	1	292
8860	0	144
24	2	1805
122	6	1805
11314	0	11
2835	1	11
2835	1	303
6194	1	10007
3849	1	10007
6521	1	78
78	0	78
7848	2	20
404	6	10007
4633	2	78
2377	2	78
7029	13	78
4633	2	292
2377	2	292
10537	2	78
10537	2	292
98	3	292
10356	2	529
78	2	78
7029	2	78
10183	12	78
16	1	292
4330	1	300
1370	0	78
2534	0	78
111	6	529
11223	2	529
557	0	78
292	11	78
9751	0	119
8154	4	119
1095	10	563
393	6	58
1306	2	58
5881	2	58
1306	4	58
393	1	58
5881	4	58
285	1	493
790	8	493
238	2	493
957	0	99
12029	2	99
2534	2	99
12927	2	99
2	0	493
0	0	493
634	0	11
1996	2	78
2815	2	529
10382	10	529
275	11	292
539	0	78
48	2	78
292	7	292
7	0	292
7	1	292
2709	0	11
1355	9	101
10178	1	101
9751	1	101
1248	0	1138
316	3	69
2161	2	589
28	2	9
14	2	9
3	1	1207
3	1	519
3	1	69
3	1	80
53	1	9
53	1	11
53	2	11
53	2	9
18	0	20
18	0	11
18	0	203
11521	1	69
69	0	69
500	2	20
9142	2	20
435	0	69
9336	5	20
9024	1	20
2076	0	20
94	3	11
11365	5	203
3905	12	20
13486	1	20
1234	2	20
69	4	20
567	11	20
705	5	20
197	10	20
2076	10	20
1234	10	20
10253	2	11
393	4	1082
35	2	20
5766	2	20
9480	0	20
6	0	9
4425	2	364
356	6	58
749	6	58
1448	9	734
4220	0	20
9142	0	20
4220	0	69
500	0	69
9142	0	69
668	0	20
4610	0	20
290	0	20
94	1	11
3260	4	58
6927	4	58
7271	13	20
833	1	58
5267	1	11
94	10	11
393	7	58
5881	7	58
11409	2	119
1701	1	1842
547	3	218
7810	3	218
218	0	20
218	3	30
218	3	11
9874	2	218
4823	0	218
2571	13	218
0	0	203
0	0	11
482	0	11
4926	11	300
10235	4	300
11695	2	300
66	0	119
354	2	119
2771	10	119
694	10	1053
1447	13	11
1447	6	20
7306	1	11
7306	0	11
7306	3	11
3289	0	11
1332	5	57
173	2	367
11168	11	367
11509	1	57
6917	5	119
6917	5	80
6917	5	69
6917	5	58
1136	2	57
57	4	11
7842	12	11
337	4	57
4347	0	367
4332	2	20
2709	12	57
1370	0	57
2709	1	57
11509	10	310
2709	1	310
57	0	11
3091	1	451
73	2	11
5845	5	11
9250	12	57
3578	0	57
1269	9	1987
2709	0	57
337	2	57
1239	8	57
5164	0	11
719	2	57
2709	2	57
1	11	9
1095	2	58
1095	2	69
1095	7	563
36	3	119
119	1	80
1299	5	101
1299	1	101
7749	0	101
1299	3	101
2359	0	228
370	0	228
3958	3	78
0	4	78
3991	5	119
1843	1	119
12079	3	119
27	1	30
314	1	314
574	1	574
11	4	11
591	2	101
3532	1	80
1022	1	69
1022	1	58
4332	2	57
1924	12	57
916	5	57
916	5	11
9718	4	57
109	3	101
2705	6	101
86	0	57
1133	0	112
1418	0	9
2217	13	119
2217	13	58
2376	13	17
1277	13	17
2217	13	17
218	0	11
1302	4	11
337	2	11
6159	2	1061
5689	11	1061
0	6	1628
651	2	69
651	2	119
651	2	112
651	8	119
651	8	69
651	8	112
13561	13	17
13561	3	17
17	7	17
9249	6	221
221	3	57
2648	1	101
2648	2	101
894	0	101
3991	3	101
70	0	101
11467	4	9
2555	12	9
16	2	17
5221	8	69
3066	0	563
3066	0	1033
2266	0	1138
11467	0	1138
10638	0	1138
3719	0	1138
1	2	1069
18	3	17
16	8	487
2357	1	451
8	0	218
24	3	203
919	0	11
344	1	9
1136	2	221
5915	2	17
81	2	17
409	12	57
1175	0	221
5126	4	17
8861	3	17
1957	0	20
36	1	20
16	0	228
0	3	20
2502	1	1200
0	0	17
6643	2	9
6643	2	30
6643	2	20
6643	2	11
734	5	589
1532	0	9
0	1	20
2603	2	17
12	1	20
12	3	20
2502	0	57
2502	10	57
2477	1	9
11694	0	17
9249	0	17
5862	0	17
10816	0	17
9249	0	57
3869	0	57
298	1	589
2307	1	9
599	0	487
2376	7	17
511	5	6957
1679	9	529
1679	0	1283
309	1	58
309	1	112
0	0	20
4664	1	20
344	12	9
455	1	9
1612	0	9
9024	4	20
3880	5	20
2	2	57
1924	0	57
1447	13	20
1447	13	203
2716	0	11
2716	0	203
3196	0	58
1	2	552
14	2	552
880	3	17
4758	5	17
8168	11	17
2376	1	17
1563	0	20
1563	0	17
1563	0	862
1563	0	887
1048	1	9
1869	2	11
951	6	11
2852	5	17
670	6	57
12450	1	9
1390	1	20
3976	8	20
865	5	20
1666	1	9
482	7	17
2621	7	17
1957	1	20
6631	2	20
3120	1	20
1193	4	493
4662	1	11
1301	3	11
547	0	58
1	1	228
1085	1	11
1085	1	9
1085	4	78
29	3	11
8	0	740
79	4	11
1245	2	172
4843	12	418
4843	12	1061
4843	9	452
4843	6	1053
2724	0	484
564	2	484
575	2	484
83	2	484
613	10	20
613	10	30
613	10	700
856	1	101
4805	0	418
4805	0	57
4805	0	17
793	0	11
2217	11	228
1	2	228
915	1	99
833	1	20
36	13	228
18	13	228
7150	6	228
7150	6	1395
10571	6	10700
20	0	487
20	0	566
20	0	887
77	2	17
7273	0	17
1135	2	17
4599	11	17
10235	0	17
1135	0	17
6634	0	58
7364	2	4155
4365	2	493
291	3	493
725	0	119
94	10	58
0	1	11
4352	3	11
0	0	484
1778	2	9
455	1	11
4414	2	9
3430	11	9
6162	8	487
9678	2	487
6162	4	487
0	4	20
10308	1	228
12461	1	20
12461	6	20
8261	2	69
8261	2	101
8261	2	80
8261	2	1745
8261	2	1091
8261	2	519
8261	2	58
8261	2	112
8261	2	1207
1	0	228
717	2	228
2805	7	228
3312	7	228
5203	2	58
135	0	58
4606	1	1215
1136	2	1215
5510	3	1215
9874	10	1215
6448	4	1215
11694	1	17
2376	0	17
10517	0	17
2262	10	7011
1845	0	101
9402	3	1138
176	3	1138
9402	1	1138
10481	10	1138
10647	10	1138
73	2	9
6063	4	292
3652	0	78
9914	0	78
1385	0	295
53	2	295
4592	4	7011
4592	4	1616
6738	1	99
36	2	99
3035	6	69
4240	0	69
11867	0	101
10571	11	80
1390	4	80
13259	14	80
5157	0	80
7	0	80
1721	8	80
4376	3	99
858	6	99
11939	1	99
10202	1	99
5195	13	99
1247	3	99
1739	3	99
339	3	99
1247	1	99
10816	1	17
2223	1	808
3316	4	808
91	4	808
3035	0	808
1443	0	808
9082	4	808
12548	4	808
2751	11	99
2751	11	69
2751	11	101
2751	11	80
619	1	203
1757	3	99
1882	1	69
1	2	80
1	2	808
9453	4	69
472	1	69
1482	12	69
1482	1	69
8434	4	69
1307	7	101
905	8	101
799	2	101
5733	8	203
4785	2	80
301	11	80
5120	3	80
8355	3	80
2147	2	80
3035	13	80
3354	1	80
3035	11	69
3035	11	101
1903	0	78
1973	8	78
1022	12	58
10774	1	58
4664	6	20
1699	2	20
33	2	10613
763	0	734
2844	0	734
3	2	119
2982	2	119
11867	2	119
69	2	80
1996	3	418
1996	0	418
3113	0	20
10508	3	11
301	4	119
4438	7	119
10571	4	119
4823	4	119
3264	7	119
301	6	119
7074	7	119
1	7	119
11729	2	887
7585	4	887
11682	2	17
8912	11	2393
567	2	4235
8	5	1366
1299	10	1366
309	14	58
638	1	30
5971	0	1616
11202	7	1138
10481	7	1138
10647	7	1138
7085	1	1616
9394	6	1616
3578	8	1616
129	4	1359
11931	11	203
1869	0	203
9844	0	203
517	0	203
9480	0	203
1136	3	203
3035	13	101
3035	5	69
3035	5	119
8355	1	119
7388	6	69
6844	2	69
4471	4	303
4471	1	303
9874	2	303
301	4	303
24	0	303
10571	4	303
10571	0	303
7377	9	418
6104	9	484
539	1	78
1869	2	303
10571	13	303
1	2	303
73	2	303
8859	2	303
1849	0	303
14	2	303
2266	0	30
2058	2	58
144	0	78
10725	9	69
82	2	1723
7328	4	20
11223	0	9
11223	2	9
11223	2	151
11223	2	69
82	2	57
9453	9	112
10571	9	112
2652	10	7648
375	0	78
601	2	937
4220	2	937
1096	2	937
3316	4	1745
2165	1	1745
1042	4	30
1042	7	30
3766	3	101
10571	13	12445
10141	13	793
702	1	3704
10658	1	3704
10906	1	3704
9477	4	937
2635	10	101
10064	1	101
2635	1	101
11525	10	101
749	4	101
1307	4	101
6050	8	78
10138	2	78
8860	2	78
10982	11	78
10183	8	78
78	1	9
2217	1	78
3880	0	78
559	0	78
32	0	78
13	0	78
78	4	1891
2438	2	737
2438	2	112
2438	2	101
2	10	310
873	1	793
749	1	101
1307	1	101
1114	6	101
3035	3	101
749	0	101
749	3	101
1307	3	101
5732	0	11
3549	13	11
64	8	9
9166	11	12445
86	10	20
2	2	172
1144	12	172
1144	0	172
2	2	78
1	2	1891
2	2	1891
8591	11	1891
1425	0	78
1	3	78
1302	2	11
9227	0	11
2	2	11
457	2	11
1807	2	11
8613	11	11
24	7	20
8297	14	20
8297	2	20
7174	4	20
262	4	112
11	10	57
375	5	78
11524	13	78
78	13	9
48	13	78
5142	5	78
180	1	451
29	1	11
5845	1	11
5845	12	11
584	2	11
2248	4	11
472	0	737
12688	1	9
12688	3	9
3880	3	9
29	1	9
309	3	9
990	3	9
6281	1	734
375	8	78
375	3	78
3055	1	78
1869	2	78
3203	3	11217
1578	11	1395
13542	1	1395
111	3	1395
3035	11	1395
73	3	9
494	0	9
1532	8	9
7211	2	9
29	0	9
2878	1	101
3071	8	2899
24	3	1826
7793	8	1826
18	3	1826
9087	12	1826
440	11	1826
24	4	1826
10582	3	1826
771	2	9
1778	2	793
1778	2	11217
1973	14	78
12619	1	310
20	0	310
11992	0	20
8412	2	566
1	2	566
73	2	566
8412	2	69
8412	2	101
10298	2	566
566	4	69
566	4	101
4429	8	58
832	1	101
832	4	58
832	4	112
832	0	58
832	0	112
2817	1	418
3	1	418
957	2	418
2571	13	9
1869	0	9
2571	13	203
2571	13	17
78	2	292
77	2	78
1767	6	78
1	2	862
2	2	862
35	2	862
36	3	228
711	6	228
135	0	2022
9616	3	20
3	0	3970
1136	7	144
7157	0	144
12431	6	20
3035	1	30
10571	1	30
9171	11	30
7227	11	30
7227	2	30
11809	10	452
1114	10	452
10571	6	20
9874	2	20
1113	2	20
567	1	20
1767	6	20
4374	2	20
9171	4	30
3160	7	30
3338	4	101
10571	6	101
524	0	101
9874	10	20
9874	10	11
9874	10	30
228	1	228
11274	11	1592
203	8	20
20	8	11
1699	2	203
5315	11	11
1699	2	11
8	2	11
10347	5	17
1815	2	119
8613	0	119
269	2	119
4365	2	119
119	1	119
6052	4	119
181	0	101
208	2	1826
4758	7	1826
1767	3	11
1849	3	20
4864	6	20
4331	1	2057
290	1	2057
1741	1	2057
500	1	2057
8337	0	6754
8337	0	8315
2	2	58
1566	0	58
36	14	1723
24	14	1723
567	6	418
3377	1	119
3316	0	69
1360	0	1082
1017	0	1082
25	3	1082
7150	1	1082
567	0	1082
5691	9	9
10725	1	9
1953	0	9
10725	12	9
11725	6	9
18	0	9
1953	6	9
8	0	11
697	5	9
5246	2	9
5755	4	9
3625	11	740
10712	11	740
1191	0	112
6332	12	11
4606	0	11
5615	8	11
1150	8	493
24	0	493
4823	0	17
5058	2	58
2090	6	58
8029	0	58
2636	0	58
108	2	58
2090	0	80
2090	0	69
2217	1	34
2217	1	1590
1558	2	314
1558	2	574
13404	1	69
3264	7	17
10525	6	1061
1882	13	1061
1882	14	452
11823	4	20
1135	4	17
2964	1	17
4919	4	17
4919	1	17
4312	0	17
10212	9	3294
312	2	69
15	2	69
159	2	69
2659	0	69
1135	1	17
4758	1	17
4813	0	9
4813	0	20
1277	3	937
865	11	20
8297	0	20
4664	0	20
4919	0	17
3	1	734
138	2	151
883	1	20
132	1	20
1063	7	20
787	0	119
79	0	119
12595	13	112
354	0	58
2094	3	30
7	1	30
1136	10	69
73	2	69
949	2	69
16	13	17
2621	0	17
5126	0	17
3514	12	451
87	3	9
10178	2	11
11509	1	17
11509	2	17
567	6	151
8419	1	151
9845	1	151
10070	1	9
238	10	493
158	2	552
1374	12	80
1370	1	57
1924	8	57
164	0	20
11388	6	99
1739	1	99
138	5	151
6632	2	151
5043	2	151
8419	2	151
9845	2	151
242	2	57
1034	2	57
10365	1	11
1996	2	30
10365	0	11
1632	1	69
1632	1	119
10938	1	493
13095	4	367
367	0	452
97	2	452
290	2	452
591	2	452
2365	0	69
9	11	9
12797	1	9
482	0	9
122	6	9
1125	2	1649
16	0	7648
67	4	484
3276	1	484
2217	6	99
2217	11	99
12	1	78
2035	12	78
567	1	99
7279	0	99
302	1	57
302	10	172
198	2	566
1869	2	566
1418	0	78
11107	11	8372
7150	6	1215
3344	6	1215
1532	10	69
1948	3	9
2852	1	101
1355	2	101
8697	1	101
858	13	101
3	10	101
3035	9	221
10571	9	221
9874	0	221
1666	0	221
3276	0	484
67	0	484
172	1	172
9	1	58
210	1	9
1022	10	58
2567	1	9
10774	8	58
2567	0	20
2567	0	11
2567	8	20
2567	8	11
2	2	69
12	0	300
133	10	493
3093	10	493
544	5	11
544	0	11
1866	0	11
172	0	11
387	1	11
11	0	1866
11	0	172
4758	0	17
10850	0	57
670	12	57
10850	0	295
11248	0	228
29	0	228
3	4	101
1	2	17
11694	4	17
11694	3	17
67	1	300
67	10	484
375	10	78
375	10	144
8591	2	78
2964	1	310
67	0	300
67	0	57
105	0	300
105	0	484
0	0	57
5716	2	17
6063	6	17
8660	0	17
9094	0	1061
6083	3	418
1	2	310
4509	1	69
6467	10	69
4509	10	69
11694	12	17
11694	11	17
2266	3	17
1306	0	58
11829	11	58
108	2	1811
11896	3	1811
7726	2	1811
1811	1	172
1811	1	20
1302	1	11
2042	0	78
17	0	11
6667	3	17
1096	3	20
3	7	112
1910	11	112
2262	2	11
1351	2	310
133	2	314
2223	6	3294
1440	3	57
2706	3	57
1440	0	57
6052	0	57
82	2	740
82	0	740
208	0	740
83	0	740
82	1	740
106	3	1366
0	1	228
3309	2	228
216	0	228
391	2	300
11694	6	17
10141	6	1811
2929	7	80
1243	6	2022
89	0	2022
1	2	2022
